231,0.007634,0.004021,1
232,0.007564,0.003973,1
233,0.007674,0.003987,1
234,0.007644,0.003980,1
235,0.007715,0.003994,1
236,0.007885,0.003997,1
237,0.007735,0.004014,1
238,0.007755,0.003973,1
239,0.007855,0.004000,1
240,0.007915,0.004014,1
241,0.007885,0.003994,1
242,0.007975,0.003990,1
243,0.008035,0.004014,1
244,0.008005,0.004007,1
245,0.008185,0.003973,1
246,0.008055,0.003997,1
247,0.008075,0.003990,1
248,0.008035,0.003990,1
249,0.008146,0.003997,1
250,0.008196,0.004007,1
251,0.008176,0.003987,1
252,0.008226,0.003983,1
253,0.008296,0.003983,1
254,0.008386,0.003997,1
255,0.008385,0.004007,1
256,0.008365,0.004011,1
257,0.008376,0.004297,1
258,0.008496,0.004321,1
259,0.008496,0.004328,1
260,0.008475,0.004325,1
261,0.008465,0.004318,1
262,0.008506,0.004318,1
263,0.008596,0.004318,1
264,0.008555,0.004335,1
265,0.008696,0.004291,1
266,0.008696,0.004325,1
267,0.008746,0.004328,1
268,0.008676,0.004332,1
269,0.008706,0.004321,1
270,0.008796,0.004332,1
271,0.008757,0.004321,1
272,0.008896,0.004328,1
273,0.008906,0.004000,1
274,0.008886,0.003977,1
275,0.008917,0.003990,1
276,0.008946,0.004000,1
277,0.008946,0.003994,1
278,0.009037,0.003973,1
279,0.009006,0.004004,1
280,0.009187,0.003994,1
281,0.009157,0.003997,1
282,0.009177,0.005161,1
283,0.009197,0.003994,1
284,0.009277,0.004021,1
285,0.009217,0.004028,1
286,0.009258,0.003994,1
287,0.009307,0.004000,1
288,0.009538,0.003997,1
289,0.009348,0.004011,1
290,0.009417,0.004017,1
291,0.009397,0.004014,1
292,0.009468,0.003994,1
293,0.009547,0.004011,1
294,0.009618,0.003990,1
295,0.009538,0.003994,1
296,0.009658,0.004007,1
297,0.009688,0.003983,1
298,0.009618,0.003997,1
299,0.009648,0.003980,1
300,0.009668,0.003990,1
301,0.009748,0.003997,1
302,0.009688,0.003990,1
303,0.009788,0.003980,1
304,0.009878,0.004011,1
305,0.009828,0.003997,1
306,0.009948,0.004004,1
307,0.010039,0.004000,1
308,0.009879,0.004011,1
309,0.009988,0.003994,1
310,0.009989,0.003977,1
311,0.010039,0.003994,1
312,0.010018,0.004007,1
313,0.010209,0.003977,1
314,0.010058,0.003997,1
315,0.010129,0.004004,1
316,0.010269,0.003994,1
317,0.010209,0.004004,1
318,0.010289,0.004007,1
319,0.010270,0.003983,1
320,0.010329,0.004004,1
321,0.010299,0.003990,1
322,0.010409,0.003983,1
323,0.010420,0.004031,1
324,0.010390,0.004021,1
325,0.010409,0.004014,1
326,0.010459,0.003980,1
327,0.010459,0.004004,1
328,0.010479,0.004014,1
329,0.010570,0.004007,1
330,0.010620,0.003990,1
331,0.010629,0.003990,1
332,0.010629,0.004021,1
333,0.010680,0.004007,1
334,0.010850,0.003987,1
335,0.010750,0.004024,1
336,0.010780,0.003990,1
337,0.010860,0.003994,1
338,0.010850,0.003990,1
339,0.017222,0.004035,1
340,0.010940,0.004024,1
341,0.010920,0.004065,1
342,0.010950,0.004017,1
343,0.011001,0.004035,1
344,0.011040,0.004041,1
345,0.011201,0.004024,1
346,0.011101,0.003994,1
347,0.011101,0.004035,1
348,0.011150,0.004000,1
349,0.011190,0.004106,1
350,0.011351,0.004007,1
351,0.011361,0.004045,1
352,0.011381,0.004014,1
353,0.011331,0.004021,1
354,0.011421,0.003990,1
355,0.011381,0.004031,1
356,0.011411,0.004055,1
357,0.011411,0.003983,1
358,0.011521,0.004028,1
359,0.011551,0.004011,1
360,0.011601,0.004011,1
361,0.011561,0.003983,1
362,0.011581,0.004031,1
363,0.011592,0.004031,1
364,0.011642,0.004072,1
365,0.011692,0.004000,1
366,0.011702,0.003997,1
367,0.011822,0.004014,1
368,0.011883,0.004045,1
369,0.011852,0.004007,1
370,0.011932,0.004011,1
371,0.011792,0.004048,1
372,0.011902,0.004035,1
373,0.011922,0.003980,1
374,0.011952,0.004035,1
375,0.012073,0.004000,1
376,0.012033,0.004028,1
377,0.012083,0.004000,1
378,0.012033,0.004021,1
379,0.012043,0.004004,1
380,0.012103,0.004024,1
381,0.012103,0.004021,1
382,0.012193,0.004007,1
383,0.012303,0.004035,1
384,0.012273,0.003983,1
385,0.012283,0.004004,1
386,0.012353,0.004004,1
387,0.012323,0.003997,1
388,0.012463,0.004058,1
389,0.012604,0.003997,1
390,0.012493,0.004031,1
391,0.012393,0.003997,1
392,0.012523,0.003997,1
393,0.012603,0.004004,1
394,0.012583,0.004028,1
395,0.012583,0.004004,1
396,0.012713,0.004028,1
397,0.012623,0.004004,1
398,0.012684,0.004038,1
399,0.012703,0.003994,1
400,0.012804,0.003997,1
401,0.012773,0.004035,1
402,0.012794,0.004045,1
403,0.012834,0.004058,1
404,0.012914,0.003990,1
405,0.012864,0.004004,1
406,0.012934,0.003997,1
407,0.012944,0.003980,1
408,0.013044,0.004000,1
409,0.013084,0.004014,1
410,0.013055,0.004028,1
411,0.013105,0.004000,1
412,0.013165,0.004017,1
413,0.013294,0.003987,1
414,0.013164,0.004024,1
415,0.013225,0.003997,1
416,0.013285,0.003987,1
417,0.013265,0.003997,1
418,0.013314,0.003997,1
419,0.013345,0.004000,1
420,0.013375,0.004024,1
421,0.015378,0.004011,1
422,0.013364,0.003987,1
423,0.013586,0.004014,1
424,0.013515,0.004021,1
425,0.013586,0.003997,1
426,0.013595,0.003990,1
427,0.013715,0.004031,1
428,0.013706,0.003997,1
429,0.013565,0.003987,1
430,0.013725,0.004021,1
431,0.013776,0.003997,1
432,0.013726,0.003994,1
433,0.013765,0.004028,1
434,0.013795,0.004024,1
435,0.013956,0.004014,1
436,0.013886,0.004038,1
437,0.013936,0.004011,1
438,0.013886,0.003977,1
439,0.014016,0.004014,1
440,0.013996,0.004004,1
441,0.014006,0.003983,1
442,0.014036,0.003977,1
443,0.014117,0.004000,1
444,0.014116,0.003990,1
445,0.014206,0.004035,1
446,0.014197,0.003997,1
447,0.014166,0.004076,1
448,0.014216,0.004017,1
449,0.014247,0.003983,1
450,0.014597,0.004035,1
451,0.014387,0.004024,1
452,0.014287,0.003994,1
453,0.014366,0.004000,1
454,0.014367,0.004000,1
455,0.014427,0.004038,1
456,0.014467,0.003983,1
457,0.014507,0.004004,1
458,0.014467,0.003990,1
459,0.014597,0.004000,1
460,0.014587,0.004007,1
461,0.014627,0.004065,1
462,0.014687,0.003997,1
463,0.014627,0.004099,1
464,0.014807,0.004000,1
465,0.014747,0.003983,1
466,0.014788,0.004035,1
467,0.014828,0.003987,1
468,0.014858,0.003997,1
469,0.014858,0.004011,1
470,0.014948,0.003990,1
471,0.014958,0.004035,1
472,0.014928,0.003990,1
473,0.015008,0.004017,1
474,0.015038,0.003997,1
475,0.014968,0.004031,1
476,0.015008,0.003987,1
477,0.015168,0.003983,1
478,0.015148,0.004017,1
479,0.020338,0.004031,1
480,0.015308,0.004000,1
481,0.015289,0.004004,1
482,0.015179,0.003980,1
483,0.015389,0.003994,1
484,0.015429,0.004024,1
485,0.015419,0.004014,1
486,0.015449,0.003990,1
487,0.015429,0.004035,1
488,0.015429,0.004048,1
489,0.015429,0.003980,1
490,0.015549,0.003987,1
491,0.015589,0.004024,1
492,0.015639,0.004007,1
493,0.015629,0.004017,1
494,0.015689,0.004014,1
495,0.015729,0.004014,1
496,0.015589,0.004017,1
497,0.015649,0.003987,1
498,0.015809,0.003977,1
499,0.015829,0.004024,1
500,0.015930,0.004048,1
