500,0.015829,0.004004,1
501,0.015880,0.003983,1
502,0.015879,0.004024,1
503,0.015959,0.004017,1
504,0.016080,0.004038,1
505,0.015950,0.004004,1
506,0.016080,0.004007,1
507,0.016029,0.004017,1
508,0.016110,0.004038,1
509,0.016140,0.004024,1
510,0.016200,0.004041,1
511,0.016371,0.004000,1
512,0.016390,0.004031,1
513,0.016160,0.004038,1
514,0.016250,0.004041,1
515,0.016300,0.004011,1
516,0.016381,0.004024,1
517,0.016571,0.004045,1
518,0.016401,0.004045,1
519,0.016360,0.004017,1
520,0.016491,0.004007,1
521,0.016500,0.004041,1
522,0.023795,0.004045,1
523,0.016490,0.004024,1
524,0.016551,0.003994,1
525,0.016621,0.004031,1
526,0.016591,0.004048,1
527,0.016581,0.004007,1
528,0.016771,0.004021,1
529,0.016872,0.004048,1
530,0.016701,0.004035,1
531,0.016902,0.004031,1
532,0.016791,0.004004,1
533,0.016892,0.004017,1
534,0.016891,0.004035,1
535,0.016861,0.004004,1
536,0.017092,0.003997,1
537,0.016941,0.004017,1
538,0.016971,0.004028,1
539,0.017061,0.004017,1
540,0.016982,0.003997,1
541,0.017403,0.004045,1
542,0.017142,0.004058,1
543,0.017172,0.004017,1
544,0.017292,0.004035,1
545,0.017142,0.004031,1
546,0.017262,0.004017,1
547,0.017442,0.004021,1
548,0.017222,0.004024,1
549,0.017262,0.004065,1
550,0.017392,0.004017,1
551,0.017562,0.004031,1
552,0.017533,0.004011,1
553,0.017523,0.004035,1
554,0.017553,0.004045,1
555,0.017482,0.004031,1
556,0.017553,0.004045,1
557,0.017513,0.004021,1
558,0.017683,0.004028,1
559,0.017553,0.004035,1
560,0.017692,0.003997,1
561,0.017703,0.004000,1
562,0.017653,0.004041,1
563,0.017703,0.004017,1
564,0.017803,0.004038,1
565,0.017773,0.004079,1
566,0.017894,0.004035,1
567,0.017944,0.004035,1
568,0.017843,0.004028,1
569,0.017963,0.004028,1
570,0.017964,0.004017,1
571,0.018073,0.004004,1
572,0.018173,0.004028,1
573,0.018064,0.004048,1
574,0.018204,0.004045,1
575,0.018214,0.004021,1
576,0.018405,0.004014,1
577,0.018224,0.004017,1
578,0.018194,0.004035,1
579,0.018244,0.004011,1
580,0.018425,0.004007,1
581,0.018364,0.004055,1
582,0.018385,0.004021,1
583,0.018324,0.004048,1
584,0.018374,0.004004,1
585,0.019245,0.004055,1
586,0.018455,0.004045,1
587,0.018555,0.004028,1
588,0.018825,0.004021,1
589,0.018604,0.004038,1
590,0.023774,0.004011,1
591,0.018685,0.004048,1
592,0.018665,0.004021,1
593,0.018705,0.004000,1
594,0.018725,0.003997,1
595,0.018755,0.004035,1
596,0.018735,0.004052,1
597,0.018784,0.004004,1
598,0.021170,0.004014,1
599,0.018865,0.004120,1
600,0.018915,0.004007,1
601,0.018895,0.004021,1
602,0.018966,0.004041,1
603,0.019076,0.004058,1
604,0.019056,0.004076,1
605,0.018985,0.004045,1
606,0.019075,0.004017,1
607,0.019175,0.004031,1
608,0.019096,0.004048,1
609,0.019066,0.003997,1
610,0.019276,0.004011,1
611,0.019175,0.004024,1
612,0.019235,0.004035,1
613,0.019377,0.004014,1
614,0.019386,0.004048,1
615,0.019567,0.004038,1
616,0.025858,0.003997,1
617,0.019526,0.004000,1
618,0.019616,0.004017,1
619,0.019436,0.004031,1
620,0.019567,0.004048,1
621,0.019516,0.004024,1
622,0.019616,0.004011,1
623,0.020157,0.004017,1
624,0.020037,0.004017,1
625,0.021200,0.004072,1
626,0.020047,0.004007,1
627,0.019657,0.004011,1
628,0.019847,0.004045,1
629,0.019846,0.004048,1
630,0.019937,0.004072,1
631,0.019907,0.004028,1
632,0.019927,0.004072,1
633,0.021120,0.004072,1
634,0.020368,0.004041,1
635,0.020038,0.004093,1
636,0.020078,0.004045,1
637,0.020037,0.004055,1
638,0.020438,0.004007,1
639,0.020017,0.004038,1
640,0.020208,0.004031,1
641,0.020158,0.004031,1
642,0.020238,0.004035,1
643,0.020198,0.004082,1
644,0.020228,0.004045,1
645,0.020288,0.004007,1
646,0.020268,0.004014,1
647,0.020428,0.004065,1
648,0.020428,0.004038,1
649,0.020338,0.004024,1
650,0.020408,0.004045,1
651,0.020438,0.004052,1
652,0.020508,0.004055,1
653,0.020448,0.004024,1
654,0.020568,0.004014,1
655,0.020588,0.004021,1
